Address,Type,Datetime,Latitude,Longitude,Incident Number
1714 E Yesler Way,Medic Response,05/22/2019 04:31:00 PM,47.601681,-122.310078,F190052001
120 Broadway,Rescue Elevator,05/22/2019 04:23:00 PM,47.602255,-122.32073899999999,F190052000
1811 Eastlake Av,Trans to AMR,05/22/2019 04:18:00 PM,47.618002000000004,-122.329182,F190051999
1833 Broadway,Medic Response,05/22/2019 04:17:00 PM,47.617953,-122.320842,F190051998
8th Av / Virginia St,Aid Response,05/22/2019 04:14:00 PM,47.615721,-122.33659499999999,F190051997
325 9th Av,Aid Response,05/22/2019 04:11:00 PM,47.603588,-122.322949,F190051996
517 3rd Av,Aid Response,05/22/2019 04:05:00 PM,47.602171999999996,-122.330863,F190051995
1811 Eastlake Av,Automatic Medical Alarm,05/22/2019 04:04:00 PM,47.618002000000004,-122.329182,F190051994
10501 AURORA AV N,Aid Response,05/22/2019 04:01:00 PM,47.705051,-122.34469399999999,F190051992
9240 2nd Av Sw,Aid Response,05/22/2019 03:59:00 PM,47.520451,-122.336003,F190051990
12th Av / E Spruce St,Aid Response,05/22/2019 03:48:00 PM,47.603514000000004,-122.316782,F190051988
7210 Roosevelt Way Ne,Aid Response,05/22/2019 03:47:00 PM,47.680926,-122.317444,F190051987
805 4th Av N,Medic Response,05/22/2019 03:26:00 PM,47.626321999999995,-122.348863,F190051985
11100 Roosevelt Way Ne,Aid Response,05/22/2019 03:18:00 PM,47.709352,-122.31786399999999,F190051984
3851 E Boston St,Automatic Medical Alarm,05/22/2019 03:10:00 PM,47.638103,-122.28358200000001,F190051983
4245 Roosevelt Way Ne,Aid Response,05/22/2019 02:57:00 PM,47.658297999999995,-122.31778200000001,F190051982
Nw 77th St / 3rd Av Nw,Medic Response- 6 per Rule,05/22/2019 02:55:00 PM,47.684740000000005,-122.360652,F190051980
255 S King St,Auto Fire Alarm,05/22/2019 02:47:00 PM,47.598287,-122.330894,F190051979
1100 N 130th St,Aid Response,05/22/2019 02:43:00 PM,47.723212,-122.344977,F190051977
15TH AV NE / NE 45TH ST,Aid Response,05/22/2019 02:43:00 PM,47.661262,-122.31199299999999,F190051978
4801 24th Av Ne,Investigate Out Of Service,05/22/2019 02:37:00 PM,47.664024,-122.30173500000001,F190051975
4831 35th Av Sw,Auto Fire Alarm,05/22/2019 02:35:00 PM,47.558988,-122.37623400000001,F190051974
3636 14th Av W,Aid Response Yellow,05/22/2019 02:29:00 PM,47.652491999999995,-122.374902,F190051973
4837 S Holden St,Aid Response,05/22/2019 02:26:00 PM,47.533662,-122.272314,F190051972
1518 Ne 76th St,Aid Response,05/22/2019 02:12:00 PM,47.683956,-122.31185900000001,F190051971
4 NICKERSON ST,Aid Response,05/22/2019 02:12:00 PM,47.649764000000005,-122.357657,F190051970
2307 43rd Av E,Rescue Elevator,05/22/2019 02:10:00 PM,47.639201,-122.27708700000001,F190051969
1312 S Angeline St,Automatic Fire Alarm Resd,05/22/2019 02:09:00 PM,47.560185,-122.315846,F190051968
2030 3rd Av,Aid Response,05/22/2019 02:05:00 PM,47.612626,-122.341277,F190051967
842 Ne 104th St,Aid Response,05/22/2019 02:04:00 PM,47.704026,-122.31989499999999,F190051966
555 S Cloverdale St,Medic Response,05/22/2019 01:54:00 PM,47.526478999999995,-122.327473,F190051965
Yale Av / Howell St,Aid Response,05/22/2019 01:53:00 PM,47.617505,-122.329699,F190051964
2550 34th Av W,Medic Response,05/22/2019 01:51:00 PM,47.642178,-122.400975,F190051963
14 Boston St,Aid Response Yellow,05/22/2019 01:49:00 PM,47.638383000000005,-122.35675800000001,F190051962
12740 30th Av Ne,Aid Response,05/22/2019 01:47:00 PM,47.721329,-122.29633899999999,F190051961
607 Maynard Av S,Aid Response,05/22/2019 01:45:00 PM,47.597453,-122.32506200000002,F190051960
555 S Cloverdale St,Trans to AMR,05/22/2019 01:34:00 PM,47.526478999999995,-122.327473,F190051959
2301 3rd Av,Medic Response,05/22/2019 01:26:00 PM,47.614705,-122.344794,F190051955
Eb Wsea Frwy At Sr99,Car Fire Freeway,05/22/2019 01:21:00 PM,47.571509999999996,-122.337962,F190051954
105 5th Av S,Automatic Medical Alarm,05/22/2019 01:09:00 PM,47.601643,-122.327656,F190051953
106 Pike St,Aid Response,05/22/2019 12:57:00 PM,47.608849,-122.339945,F190051950
904 7th Av,Car Fire,05/22/2019 12:55:00 PM,47.6069,-122.329051,F190051945
9610 53rd Av S,Aid Response,05/22/2019 12:55:00 PM,47.515984,-122.266529,F190051946
1810 15th Av,Natural Gas Leak,05/22/2019 12:54:00 PM,47.617711,-122.312753,F190051944
8th Av / James St,Aid Response,05/22/2019 12:52:00 PM,47.605090000000004,-122.32586,F190051943
11243 Fremont Av N,Aid Response,05/22/2019 12:51:00 PM,47.710772,-122.350179,F190051942
7700 Rainier Av S,Aid Response,05/22/2019 12:48:00 PM,47.533660999999995,-122.26998600000002,F190051941
1130 Nw 61st St,Medic Response,05/22/2019 12:46:00 PM,47.673085,-122.371574,F190051939
1811 Eastlake Av,Automatic Medical Alarm,05/22/2019 12:28:00 PM,47.618002000000004,-122.329182,F190051936
5205 Palatine Av N,Medic Response,05/22/2019 12:28:00 PM,47.666875,-122.35640900000001,F190051937
4030 Ne 109th St,Aid Response Yellow,05/22/2019 12:21:00 PM,47.7076,-122.285482,F190051935
14th Av / E Union St,MVI - Motor Vehicle Incident,05/22/2019 12:17:00 PM,47.612916999999996,-122.314167,F190051929
Taylor Av N / Mercer St,Medic Response,05/22/2019 12:07:00 PM,47.624558,-122.34626599999999,F190051928
Palatine Av N / N 36th St,Aid Response,05/22/2019 12:01:00 PM,47.652722999999995,-122.356597,F190051925
5542 Kenwood Pl N,Aid Response,05/22/2019 12:00:00 PM,47.669615,-122.33465,F190051924
1301 Alaskan Way,Aid Response,05/22/2019 11:55:00 AM,47.605911,-122.34041299999998,F190051923
1101 Madison St,Aid Response,05/22/2019 11:45:00 AM,47.609343,-122.325128,F190051920
911 Nw 107th St,Aid Response Yellow,05/22/2019 11:44:00 AM,47.706725,-122.36851499999999,F190051918
9999 Holman Rd Nw,Aid Response,05/22/2019 11:43:00 AM,47.701698,-122.362125,F190051916
1000 4th Av,Aid Response,05/22/2019 11:43:00 AM,47.606088,-122.33290900000001,F190051915
3621 33rd Av S,Aid Response,05/22/2019 11:36:00 AM,47.571408,-122.291001,F190051911
232 Warren Av N,Aid Response,05/22/2019 11:34:00 AM,47.620133,-122.35413500000001,F190051910
M L King Jr Way S / S Jackson St,Aid Response,05/22/2019 11:29:00 AM,47.599233,-122.29741499999999,F190051908
5615 24th Av Nw,Automatic Fire Alarm False,05/22/2019 11:28:00 AM,47.669562,-122.38758700000001,F190051907
4755 Fauntleroy Way Sw,Aid Response,05/22/2019 11:26:00 AM,47.560074,-122.38145700000001,F190051906
4500 40th Av Ne,Auto Fire Alarm,05/22/2019 11:16:00 AM,47.661266,-122.284754,F190051904
221 1st Av W,Auto Fire Alarm,05/22/2019 10:51:00 AM,47.620017,-122.358051,F190051903
2305 1st Av,Auto Fire Alarm,05/22/2019 10:43:00 AM,47.613406,-122.346566,F190051901
314 1st Av S,Water Job Major,05/22/2019 10:36:00 AM,47.599924,-122.33418600000002,F190051899
6188 4th Av S,Alarm Bell,05/22/2019 10:35:00 AM,47.545614,-122.32958799999999,F190051900
Eb I90 To Rainier,Aid Response,05/22/2019 10:33:00 AM,47.592504999999996,-122.31196299999999,F190051898
9000 Holman Rd Nw,Aid Response,05/22/2019 10:29:00 AM,47.69425,-122.375914,F190051897
3781 Okanogan Ln Ne,Automatic Fire Alarm False,05/22/2019 10:27:00 AM,47.652951,-122.30900700000001,F190051894
4755 Fauntleroy Way Sw,Aid Response,05/22/2019 10:27:00 AM,47.560074,-122.38145700000001,F190051896
4502 Sw Wildwood Pl,Aid Response,05/22/2019 10:13:00 AM,47.520790000000005,-122.39023200000001,F190051892
13202 Greenwood Av N,Trans to AMR,05/22/2019 10:12:00 AM,47.725053,-122.355551,F190051891
Lake City Way Ne / Ne 120th St,Aid Response,05/22/2019 10:02:00 AM,47.715614,-122.29740100000001,F190051889
6727 Rainier Av S,Medic Response,05/22/2019 09:58:00 AM,47.542238,-122.27264199999999,F190051886
4865 14TH AV S,Medic Response,05/22/2019 09:57:00 AM,47.559046,-122.31416200000001,F190051885
231 Belmont Av E,Trans to AMR,05/22/2019 09:55:00 AM,47.620024,-122.324013,F190051884
E John St / Broadway E,Aid Response,05/22/2019 09:54:00 AM,47.619908,-122.32087299999999,F190051883
111 Queen Anne Av N,Auto Fire Alarm,05/22/2019 09:47:00 AM,47.618726,-122.356755,F190051881
Union St / Post Al,Medic Response- 6 per Rule,05/22/2019 09:44:00 AM,47.6076,-122.339656,F190051880
5320 S Avon St,Aid Response,05/22/2019 09:40:00 AM,47.501411,-122.267206,F190051878
2709 3rd Av,Aid Response,05/22/2019 09:28:00 AM,47.617176,-122.348974,F190051877
318 2nd Av Et S,Aid Response,05/22/2019 09:24:00 AM,47.600194,-122.330541,F190051876
77 S Washington St,Aid Response,05/22/2019 09:23:00 AM,47.600885,-122.334925,F190051874
400 YESLER WAY,Medic Response,05/22/2019 09:17:00 AM,47.601721000000005,-122.329021,F190051873
1619 3rd Av,Aid Response,05/22/2019 09:13:00 AM,47.610797999999996,-122.338753,F190051872
2600 Sw Thistle St,Medic Response,05/22/2019 09:08:00 AM,47.52828,-122.365857,F190051871
1201 1st Av S,AFA4 - Auto Alarm 2 + 1 + 1,05/22/2019 08:57:00 AM,47.592389000000004,-122.334195,F190051867
9034 37th Av S,Aid Response,05/22/2019 08:53:00 AM,47.523078000000005,-122.28596399999999,F190051866
308 21st Av,Medic Response,05/22/2019 08:46:00 AM,47.60439,-122.30503799999998,F190051863
7510 20th Av Ne,1RED 1 Unit,05/22/2019 08:40:00 AM,47.683129,-122.30669099999999,F190051862
820 18th Av,Auto Fire Alarm,05/22/2019 08:38:00 AM,47.609421000000005,-122.30892,F190051861
Ne 62nd St / 35th Av Ne,MVI - Motor Vehicle Incident,05/22/2019 08:35:00 AM,47.673984999999995,-122.290254,F190051859
13018 20th Av Ne,Aid Response,05/22/2019 08:33:00 AM,47.723086,-122.30727399999999,F190051858
Rainier Av S / S Henderson St,Illegal Burn,05/22/2019 08:32:00 AM,47.523307,-122.26998600000002,F190051860
N 70th St / Aurora Av N,Aid Response,05/22/2019 08:31:00 AM,47.679582,-122.345418,F190051857
1000 S Myrtle St,Aid Response,05/22/2019 08:16:00 AM,47.539432,-122.320383,F190051852
1501 8th Av,Medic Response,05/22/2019 08:15:00 AM,47.612071,-122.33224399999999,F190051851
1049 S Rose St,Aid Response,05/22/2019 08:15:00 AM,47.529002,-122.318731,F190051853
110 W Olympic Pl,Aid Response,05/22/2019 08:12:00 AM,47.626721,-122.35812,F190051849
7704 48th Av S,Medic Response,05/22/2019 08:12:00 AM,47.53362,-122.272644,F190051848
1201 1st Av S,AFA4 - Auto Alarm 2 + 1 + 1,05/22/2019 08:09:00 AM,47.592389000000004,-122.334195,F190051846
155 N 35th St,EVENT - Special Event,05/22/2019 08:08:00 AM,47.651998,-122.357077,F190051844
1528 3rd Av,Aid Response,05/22/2019 08:06:00 AM,47.610023999999996,-122.338043,F190051843
1815 19th Av S,Investigate Out Of Service,05/22/2019 08:02:00 AM,47.586882,-122.308144,F190051842
12527 Greenwood Av N,Aid Response,05/22/2019 07:52:00 AM,47.719840000000005,-122.35553999999999,F190051841
1049 S Rose St,Aid Response,05/22/2019 07:47:00 AM,47.529002,-122.318731,F190051840
3600 23rd Av Sw,Medic Response,05/22/2019 07:30:00 AM,47.57142,-122.36203400000001,F190051836
3201 Sw Graham St,Aid Response,05/22/2019 07:16:00 AM,47.546659999999996,-122.37321899999999,F190051835
724 N 137th St,Aid Response Yellow,05/22/2019 07:13:00 AM,47.727771000000004,-122.34951699999999,F190051833
2100 N Northgate Way,Aid Response,05/22/2019 07:09:00 AM,47.708663,-122.33399299999999,F190051832
35th Av Sw / Sw Barton St,MVI - Motor Vehicle Incident,05/22/2019 06:56:00 AM,47.52107,-122.37676100000002,F190051831
710 Cherry St,Aid Response,05/22/2019 06:52:00 AM,47.605387,-122.32751100000002,F190051829
1200 University St,Aid Response,05/22/2019 06:48:00 AM,47.611943,-122.32598700000001,F190051828
4th Av / Seneca St,Aid Response Yellow,05/22/2019 06:26:00 AM,47.607515,-122.33421299999999,F190051826
3239 Nw 64th St,Aid Response,05/22/2019 06:21:00 AM,47.674838,-122.398895,F190051823
607 3rd Av,Auto Fire Alarm,05/22/2019 06:17:00 AM,47.602813,-122.33144899999999,F190051820
5033 37th Av S,Aid Response,05/22/2019 05:32:00 AM,47.556785,-122.286143,F190051816
7601 Rainier Av S,Medic Response,05/22/2019 05:10:00 AM,47.534633,-122.26998999999999,F190051815
915 NW 45TH ST,Trans to AMR,05/22/2019 05:09:00 AM,47.661467,-122.36876799999999,F190051814
111 Cedar St,Aid Response,05/22/2019 05:02:00 AM,47.615877000000005,-122.35051999999999,F190051813
1514 S Ferdinand St,Aid Response Yellow,05/22/2019 04:54:00 AM,47.559049,-122.313227,F190051812
7601 Rainier Av S,Aid Response,05/22/2019 04:49:00 AM,47.534633,-122.26998999999999,F190051810
202 Westlake Av N,Aid Response,05/22/2019 04:44:00 AM,47.619717,-122.338475,F190051808
1100 Broadway,Medic Response,05/22/2019 04:38:00 AM,47.611259000000004,-122.32076,F190051807
Wallingford Av N / N 35th St,MVI - Motor Vehicle Incident,05/22/2019 04:09:00 AM,47.649196,-122.33633799999998,F190051805
2403 11th Av W,Aid Response,05/22/2019 04:04:00 AM,47.63965,-122.371554,F190051804
1ST AV S / S MAIN ST,Aid Response,05/22/2019 03:49:00 AM,47.600044,-122.334185,V190051802
3101 Ne 145th St,Aid Response Yellow,05/22/2019 03:48:00 AM,47.733775,-122.295148,F190051801
3rd Av / Pine St,Aid Response,05/22/2019 03:38:00 AM,47.610743,-122.338702,F190051800
1227 S Henderson St,Medic Response,05/22/2019 03:31:00 AM,47.523049,-122.317275,F190051799
817 27th Av,Aid Response,05/22/2019 02:37:00 AM,47.609173999999996,-122.297549,F190051798
8504 Wallingford Av N,Auto Fire Alarm,05/22/2019 02:30:00 AM,47.690519,-122.33644,F190051797
Vine St / Elliott Av,Aid Response,05/22/2019 02:20:00 AM,47.61392,-122.35140200000001,F190051796
Vine St / Elliott Av,Hang-Up- Aid,05/22/2019 02:17:00 AM,47.61392,-122.35140200000001,F190051795
Broadway E / E Olive Way,Aid Response,05/22/2019 01:56:00 AM,47.619908,-122.32087299999999,F190051790
3rd Av S / S Walker St,Aid Response,05/22/2019 01:44:00 AM,47.583975,-122.32996899999999,F190051788
4003 Airport Way S,Aid Response,05/22/2019 01:37:00 AM,47.568046,-122.322673,F190051786
3614 W Lawton St,Water Job Minor,05/22/2019 01:37:00 AM,47.665062,-122.403931,F190051787
730 19th Av E,Medic Response,05/22/2019 01:29:00 AM,47.625471000000005,-122.30731599999999,F190051785
2103 N 45th St,Aid Response,05/22/2019 01:10:00 AM,47.661387,-122.33368200000001,F190051784
1701 Nw 56th St,Aid Response,05/22/2019 01:02:00 AM,47.669446,-122.37888400000001,F190051783
506 Maynard Av S,Medic Response,05/22/2019 12:59:00 AM,47.598301,-122.32505900000001,F190051781
6512 35th Av Sw,Medic Response,05/22/2019 12:33:00 AM,47.544573,-122.376448,F190051779
4400 37th Av S,Alarm Bell,05/22/2019 12:09:00 AM,47.564112,-122.286056,F190051778
2nd Av / James St,Medic Response,05/22/2019 12:07:00 AM,47.602306,-122.33251899999999,F190051777
11500 Pinehurst Way Ne,Medic Response,05/22/2019 12:03:00 AM,47.712198,-122.315193,F190051776
Ne 50th St / 15th Av Ne,Investigate Out Of Service,05/21/2019 11:53:00 PM,47.664893,-122.31193700000001,F190051775
1700 Summit Av,Auto Fire Alarm,05/21/2019 11:47:00 PM,47.616341999999996,-122.325543,F190051772
913 S Jackson St,Investigate Out Of Service,05/21/2019 11:38:00 PM,47.59919,-122.32084099999999,F190051770
526 Queen Anne Av N,Scenes Of Violence 7,05/21/2019 11:26:00 PM,47.62361,-122.35671699999999,F190051769
Sb I5 Cd To Airport,Brush Fire Freeway,05/21/2019 11:23:00 PM,47.594415000000005,-122.32096200000001,F190051768
1005 Terrace St,Aid Response,05/21/2019 11:14:00 PM,47.604615,-122.32228,F190051767
3800 Sw Findlay St,Rescue Elevator,05/21/2019 11:00:00 PM,47.552018,-122.38033200000001,F190051765
9604 Mary Av Nw,Medic Response,05/21/2019 10:55:00 PM,47.698648,-122.375447,F190051764
517 3rd Av,Aid Response,05/21/2019 10:39:00 PM,47.602171999999996,-122.330863,F190051763
115 Blanchard St,Aid Response,05/21/2019 10:32:00 PM,47.612708000000005,-122.34508100000001,F190051760
517 3rd Av,Trans to AMR,05/21/2019 10:01:00 PM,47.602171999999996,-122.330863,F190051756
1102 E Spruce St,Aid Response,05/21/2019 10:01:00 PM,47.603517,-122.318076,F190051757
Delridge Way Sw / Sw Andover St,Medic Response,05/21/2019 09:58:00 PM,47.568346999999996,-122.36328300000001,F190051755
204 3rd Av S,Trans to AMR,05/21/2019 09:50:00 PM,47.600843,-122.330271,F190051754
1916 E Madison St,Automatic Medical Alarm,05/21/2019 09:26:00 PM,47.616820000000004,-122.307201,F190051752
700 6th Av S,Medic Response,05/21/2019 09:25:00 PM,47.596676,-122.32637,F190051751
316 Aloha St,Aid Response,05/21/2019 09:21:00 PM,47.627171999999995,-122.351032,F190051750
1525 1st Av,Aid Response,05/21/2019 09:11:00 PM,47.609064000000004,-122.340236,F190051748
2600 Sw Barton St,Medic Response,05/21/2019 09:11:00 PM,47.521021999999995,-122.365894,F190051747
9823 Arrowsmith Av S,Aid Response Yellow,05/21/2019 09:09:00 PM,47.51383,-122.252918,F190051746
6309 Ellis Av S,Automatic Fire Alarm Resd,05/21/2019 09:04:00 PM,47.54643,-122.31813000000001,F190051745
3729 S Holly Park Dr,Aid Response,05/21/2019 09:03:00 PM,47.536272,-122.28536499999998,F190051744
11100 Roosevelt Way Ne,Aid Response,05/21/2019 08:59:00 PM,47.709352,-122.31786399999999,F190051743
2225 4th Av,Automatic Medical Alarm,05/21/2019 08:54:00 PM,47.614788,-122.342952,F190051742
800 Convention Pl,Auto Fire Alarm,05/21/2019 08:52:00 PM,47.611436,-122.331551,F190051741
19th Av / E Pine St,Trans to AMR,05/21/2019 08:38:00 PM,47.615268,-122.307445,F190051739
1410 20th Av,Aid Response,05/21/2019 08:35:00 PM,47.613019,-122.306243,F190051738
1431 Minor Av,Aid Response,05/21/2019 08:25:00 PM,47.613246999999994,-122.32718700000001,F190051735
3501 Rainier Av S,Medic Response,05/21/2019 08:23:00 PM,47.571853000000004,-122.29319299999999,F190051734
8122 17TH AV SW,Trans to AMR,05/21/2019 08:22:00 PM,47.529945,-122.356403,F190051733
105 5th Av S,TEST - MIS TEST,05/21/2019 08:16:00 PM,47.601643,-122.327656,F190051730
3243 33rd Av S,Trans to AMR,05/21/2019 08:15:00 PM,47.57459,-122.290947,F190051729
1007 12th Av S,Aid Response,05/21/2019 08:11:00 PM,47.593216999999996,-122.31728100000001,F190051727
801 9th Av,Medic Response,05/21/2019 08:08:00 PM,47.606982,-122.32605600000001,F190051724
5444 Delridge Way Sw,Auto Fire Alarm,05/21/2019 08:08:00 PM,47.553321000000004,-122.36296899999999,F190051725
1561 Alaskan Way S,Medic Response,05/21/2019 07:55:00 PM,47.589965,-122.3376,F190051722
S HENDERSON ST / SEWARD PARK AV S,Scenes Of Violence Aid,05/21/2019 07:54:00 PM,47.523293,-122.264555,F190051721
601 Union St,Auto Fire Alarm,05/21/2019 07:49:00 PM,47.610155,-122.333545,F190051717
80 S Jackson St,Aid Response Yellow,05/21/2019 07:47:00 PM,47.599206,-122.334781,F190051716
5270 Rainier Av S,Trans to AMR,05/21/2019 07:42:00 PM,47.554937,-122.282393,F190051715
610 1st Av N,Trans to AMR,05/21/2019 07:40:00 PM,47.624659,-122.35540300000001,F190051714
2400 3rd Av,Aid Response,05/21/2019 07:39:00 PM,47.615473,-122.346094,F190051713
1718 29th Av S,Medic Response,05/21/2019 07:37:00 PM,47.587767,-122.294901,F190051711
1319 N Northgate Way,Aid Response,05/21/2019 07:36:00 PM,47.705048,-122.34173999999999,F190051710
7551 20th Av Sw,Automatic Fire Alarm Resd,05/21/2019 07:34:00 PM,47.535108,-122.35973100000001,F190051709
6225 Ne Princeton Way,Aid Response,05/21/2019 07:33:00 PM,47.675173,-122.27556299999999,F190051708
6312 California Av Sw,Auto Fire Alarm,05/21/2019 07:29:00 PM,47.546561,-122.387196,F190051707
903 Union St,Trans to AMR,05/21/2019 07:27:00 PM,47.611557,-122.33019099999999,F190051706
111 Cedar St,Aid Response,05/21/2019 07:26:00 PM,47.615877000000005,-122.35051999999999,F190051705
901 Pine St,Medic Response,05/21/2019 07:21:00 PM,47.613533000000004,-122.332031,F190051704
450 Ne 100th St,Aid Response Yellow,05/21/2019 07:18:00 PM,47.701329,-122.32368400000001,F190051703
11555 16th Av Ne,Aid Response,05/21/2019 07:15:00 PM,47.712648,-122.31111000000001,F190051702
3033 California Av Sw,Aid Response Yellow,05/21/2019 07:11:00 PM,47.576766,-122.386721,F190051701
2102 S Massachusetts St,Trans to AMR,05/21/2019 07:08:00 PM,47.588407000000004,-122.305128,F190051699
40TH AV NE / SAND POINT WAY NE,Aid Response Yellow,05/21/2019 07:08:00 PM,47.663027,-122.284774,F190051700
13000 Linden Av N,Aid Response,05/21/2019 07:08:00 PM,47.723218,-122.34819499999999,F190051698
12334 31st Av Ne,Aid Response,05/21/2019 07:06:00 PM,47.71767,-122.29517,F190051697
3606 35th Av W,Aid Response Yellow,05/21/2019 07:03:00 PM,47.65229,-122.402281,F190051696
318 2nd Av Et S,Aid Response,05/21/2019 06:59:00 PM,47.600194,-122.330541,F190051695
2225 4th Av,Automatic Medical Alarm,05/21/2019 06:54:00 PM,47.614788,-122.342952,F190051693
6800 62nd Av Ne,4RED - 2 + 1 + 1,05/21/2019 06:54:00 PM,47.677828000000005,-122.26216299999999,F190051692
3rd Av / Bell St,Trans to AMR,05/21/2019 06:53:00 PM,47.614705,-122.344794,F190051691
116 Fairview Av N,Aid Response,05/21/2019 06:50:00 PM,47.618693,-122.33425600000001,F190051690
2306 42nd Av Sw,Aid Response,05/21/2019 06:48:00 PM,47.582957,-122.385103,F190051688
800 S Michigan St,4RED - 2 + 1 + 1,05/21/2019 06:48:00 PM,47.54687,-122.323821,F190051689
3636 Francis Av N,Investigate Out Of Service,05/21/2019 06:47:00 PM,47.652257,-122.35341000000001,F190051686
